,Vendedor,Fecha,Modelo,Cantidad,Precio Unitario,Descuento,Subtotal,I.V.A,Total
743354,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743371,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743388,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743405,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743422,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743439,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743456,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743473,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743490,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743507,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743524,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743541,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743558,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743575,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743592,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743609,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743626,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743643,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743660,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743677,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743694,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743711,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743728,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743745,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743762,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743779,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743796,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743813,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743829,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743846,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743863,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743880,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743897,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743914,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743931,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743948,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743965,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743982,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
743999,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744016,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744033,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744050,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744067,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744084,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744101,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744118,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744135,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744152,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744169,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744186,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744203,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744220,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744237,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744254,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744271,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744288,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744305,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744322,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744339,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744356,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744373,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744390,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744407,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744424,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744441,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744458,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744475,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744492,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744509,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744526,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744543,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744560,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744577,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744594,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744611,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744628,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744645,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744662,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744679,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744696,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744713,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744730,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744747,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744764,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744781,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744798,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744815,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744832,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744849,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744866,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744883,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744900,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744917,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744934,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744951,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744968,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
744985,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745002,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745019,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745036,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745053,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745070,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745087,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745104,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745121,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745138,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745155,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745172,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745189,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745206,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745223,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745240,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745257,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745274,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745291,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745308,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745325,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745342,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745359,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745376,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745393,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745410,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745427,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745444,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745461,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745478,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745495,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745512,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745528,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745545,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745562,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745579,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745596,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745613,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745630,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745647,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745664,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745681,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745698,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745715,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745732,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745749,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745766,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745783,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745800,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745817,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745834,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745851,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745868,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745885,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745902,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745919,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745936,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745953,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745970,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
745987,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746004,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746021,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746038,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746055,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746072,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746089,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746106,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746123,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746140,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746157,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746174,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746191,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746208,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746225,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746242,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746259,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746276,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746293,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746310,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746327,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746344,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746361,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746378,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746395,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746412,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746429,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746446,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746463,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746480,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746497,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746514,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746531,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746548,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746565,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746582,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746599,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746616,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746633,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746650,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746667,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746684,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746701,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746718,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746735,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746752,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746769,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746786,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746803,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746820,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746837,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746854,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746871,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746888,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746905,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746922,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746939,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746956,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746973,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
746990,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747007,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747024,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747041,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747058,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747075,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747092,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747109,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747126,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747143,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747160,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747177,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747194,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747211,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747227,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747244,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747261,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747278,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747295,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747312,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747329,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747346,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747363,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747380,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747397,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747414,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747431,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747448,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747465,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747482,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747499,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747516,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747533,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747550,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747567,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747584,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747601,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747618,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747635,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747652,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747669,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747686,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747703,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747720,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747737,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747754,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747771,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747788,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747805,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747822,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747839,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747856,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747873,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747890,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747907,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747924,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747941,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747958,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747975,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
747992,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748009,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748026,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748043,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748060,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748077,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748094,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748111,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748128,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748145,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748162,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748179,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748196,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748213,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748230,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748247,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748264,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748281,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748298,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748315,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748332,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748349,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748366,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748383,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748400,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748417,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748434,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748451,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748468,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748485,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748502,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748519,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748536,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748553,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748570,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748587,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748604,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748621,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748638,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748655,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748672,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748689,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748706,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748723,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748740,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748757,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748774,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748791,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748808,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748825,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748842,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748859,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748876,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748893,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748910,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748926,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748943,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748960,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748977,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
748994,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
749011,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
749028,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
749045,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
749062,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
749079,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
749096,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
749113,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
749130,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
749147,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
749164,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
749181,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
749198,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
749215,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
749232,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
749249,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
749266,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
749283,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
749300,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
749317,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
749334,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
749351,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
749368,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
749385,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
749402,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
