,Vendedor,Fecha,Modelo,Cantidad,Precio Unitario,Descuento,Subtotal,I.V.A,Total
771909,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
771926,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
771943,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
771960,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
771977,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
771994,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772011,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772028,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772045,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772062,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772079,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772096,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772113,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772130,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772147,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772164,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772181,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772198,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772215,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772232,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772249,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772266,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772283,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772300,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772317,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772334,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772351,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772368,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772385,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772402,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772419,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772436,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772453,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772470,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772487,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772504,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772521,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772538,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772555,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772572,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772589,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772606,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772623,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772640,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772657,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772674,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772691,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772707,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772724,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772741,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772758,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772775,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772792,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772809,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772826,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772843,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772860,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772877,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772894,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772911,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772928,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772945,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772962,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772979,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
772996,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773013,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773030,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773047,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773064,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773081,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773098,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773115,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773132,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773149,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773166,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773183,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773200,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773217,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773234,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773251,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773268,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773285,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773302,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773319,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773336,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773353,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773370,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773387,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773404,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773421,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773438,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773455,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773472,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773489,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773506,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773523,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773540,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773557,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773574,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773591,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773608,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773625,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773642,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773659,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773676,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773693,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773710,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773727,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773744,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773761,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773778,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773795,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773812,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773829,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773846,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773863,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773880,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773897,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773914,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773931,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773948,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773965,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773982,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
773999,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774016,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774033,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774050,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774067,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774084,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774101,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774118,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774135,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774152,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774169,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774186,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774203,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774220,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774237,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774254,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774271,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774288,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774305,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774322,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774339,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774356,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774373,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774390,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774406,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774423,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774440,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774457,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774474,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774491,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774508,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774525,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774542,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774559,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774576,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774593,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774610,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774627,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774644,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774661,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774678,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774695,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774712,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774729,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774746,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774763,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774780,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774797,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774814,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774831,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774848,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774865,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774882,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774899,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774916,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774933,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774950,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774967,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
774984,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775001,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775018,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775035,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775052,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775069,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775086,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775103,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775120,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775137,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775154,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775171,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775188,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775205,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775222,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775239,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775256,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775273,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775290,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775307,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775324,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775341,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775358,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775375,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775392,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775409,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775426,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775443,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775460,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775477,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775494,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775511,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775528,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775545,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775562,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775579,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775596,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775613,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775630,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775647,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775664,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775681,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775698,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775715,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775732,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775749,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775766,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775783,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775800,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775817,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775834,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775851,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775868,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775885,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775902,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775919,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775936,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775953,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775970,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
775987,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776004,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776021,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776038,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776055,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776072,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776089,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776105,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776122,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776139,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776156,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776173,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776190,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776207,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776224,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776241,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776258,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776275,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776292,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776309,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776326,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776343,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776360,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776377,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776394,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776411,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776428,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776445,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776462,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776479,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776496,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776513,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776530,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776547,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776564,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776581,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776598,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776615,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776632,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776649,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776666,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776683,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776700,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776717,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776734,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776751,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776768,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776785,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776802,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776819,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776836,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776853,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776870,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776887,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776904,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776921,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776938,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776955,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776972,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
776989,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777006,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777023,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777040,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777057,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777074,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777091,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777108,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777125,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777142,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777159,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777176,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777193,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777210,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777227,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777244,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777261,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777278,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777295,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777312,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777329,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777346,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777363,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777380,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777397,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777414,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777431,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777448,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777465,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777482,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777499,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777516,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777533,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777550,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777567,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777584,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777601,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777618,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777635,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777652,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777669,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777686,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777703,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777720,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777737,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777754,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777771,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777788,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
777804,Pedro,18/07/2006,Sandalia,2,122500,35.0,630,144.9,774.9
