,Vendedor,Fecha,Modelo,Cantidad,Precio Unitario,Descuento,Subtotal,I.V.A,Total
857892,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
857909,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
857926,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
857943,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
857960,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
857977,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
857994,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858011,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858028,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858045,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858062,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858079,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858096,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858113,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858130,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858147,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858164,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858181,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858198,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858215,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858232,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858249,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858266,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858283,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858300,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858317,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858334,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858351,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858368,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858385,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858402,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858419,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858436,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858453,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858470,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858487,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858504,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858521,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858538,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858555,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858572,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858589,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858606,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858623,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858640,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858657,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858674,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858691,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858708,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858725,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858742,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858759,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858776,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858793,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858810,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858827,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858844,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858861,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858878,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858895,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858912,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858929,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858946,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858963,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858980,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
858997,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859014,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859031,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859048,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859065,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859082,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859099,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859116,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859133,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859150,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859167,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859184,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859201,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859218,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859235,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859252,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859269,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859286,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859303,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859320,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859337,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859370,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859387,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859404,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859421,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859438,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859455,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859472,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859489,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859506,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859523,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859540,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859557,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859574,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859591,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859608,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859625,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859642,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859659,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859676,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859693,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859710,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859727,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859744,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859761,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859778,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859795,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859812,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859829,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859846,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859863,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859880,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859897,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859914,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859931,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859948,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859965,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859982,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
859999,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860016,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860033,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860050,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860067,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860084,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860101,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860118,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860135,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860152,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860169,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860186,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860203,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860220,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860237,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860254,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860271,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860288,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860305,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860322,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860339,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860356,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860373,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860390,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860407,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860424,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860441,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860458,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860475,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860492,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860509,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860526,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860543,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860560,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860577,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860594,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860611,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860628,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860645,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860662,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860679,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860696,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860713,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860730,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860747,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860764,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860781,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860798,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860815,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860832,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860849,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860866,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860883,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860900,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860917,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860934,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860951,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860968,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
860985,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861002,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861019,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861036,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861069,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861086,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861103,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861120,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861137,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861154,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861171,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861188,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861205,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861222,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861239,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861256,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861273,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861290,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861307,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861324,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861341,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861358,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861375,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861392,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861409,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861426,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861443,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861460,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861477,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861494,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861511,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861528,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861545,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861562,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861579,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861596,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861613,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861630,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861647,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861664,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861681,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861698,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861715,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861732,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861749,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861766,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861783,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861800,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861817,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861834,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861851,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861868,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861885,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861902,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861919,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861936,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861953,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861970,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
861987,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862004,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862021,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862038,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862055,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862072,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862089,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862106,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862123,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862140,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862157,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862174,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862191,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862208,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862225,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862242,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862259,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862276,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862293,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862310,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862327,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862344,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862361,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862378,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862395,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862412,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862429,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862446,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862463,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862480,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862497,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862514,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862531,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862548,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862565,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862582,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862599,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862616,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862633,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862650,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862667,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862684,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862701,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862718,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862735,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862768,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862785,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862802,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862819,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862836,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862853,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862870,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862887,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862904,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862921,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862938,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862955,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862972,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
862989,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863006,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863023,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863040,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863057,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863074,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863091,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863108,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863125,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863142,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863159,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863176,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863193,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863210,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863227,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863244,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863261,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863278,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863295,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863312,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863329,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863346,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863363,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863380,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863397,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863414,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863431,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863448,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863465,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863482,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863499,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863516,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863533,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863550,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863567,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863584,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863601,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863618,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863635,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863652,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863669,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863686,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863703,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863720,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863737,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863754,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863771,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863788,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863805,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863822,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863839,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863856,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863873,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863890,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863907,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863924,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863941,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863958,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863975,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
863992,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
